property_type,property_quality,rooms,living_area,bathrooms,garden_sqm,terrace_sqm,land_area,distance_from_airport,Skiresort_distance,terrace,garden,pool,car_box,Province,City,price,land,province_median,city_median
0,0,4,250,2,1500,0,14000,54,43,0,1,0,0,58,201,350000,1,220000,320000
2,0,4,97,0,0,10,0,64,77,1,0,0,0,8,8,160000,0,195000,315000
0,1,5,250,3,0,0,0,84,28,0,0,0,0,41,161,120000,0,135000,165000
0,0,7,310,4,300,30,0,42,35,1,1,0,0,58,149,280000,0,220000,130000
2,1,3,146,2,0,0,0,2,184,0,0,0,0,35,722,858004,0,345000,224772
2,0,2,76,1,0,0,0,50,7,0,0,0,0,15,550,58000,0,200000,86500
0,0,4,200,1,2000,0,0,29,20,0,1,0,0,15,24,120000,0,200000,107500
0,0,4,340,4,800,0,0,39,9,0,1,0,0,4,1105,620000,0,649000,620000
0,0,5,549,2,400,0,0,22,165,0,1,0,0,35,1106,460000,0,345000,420000
0,0,3,250,3,1000,0,0,48,39,0,1,0,0,73,1107,138000,0,199000,101500
0,0,4,240,2,0,0,0,51,34,0,0,0,0,23,1108,320000,0,181500,234500
2,0,2,70,1,0,0,0,33,12,0,0,0,0,15,1109,40000,0,200000,150000
2,0,3,150,1,120,125,0,51,34,1,1,0,0,79,463,750000,0,490000,772500
2,1,2,77,2,0,0,0,0,13,0,0,0,0,25,223,68000,0,120000,120000
2,0,3,130,2,0,0,0,49,30,0,0,0,0,64,1110,119000,0,250000,250000
0,0,2,115,1,0,0,0,44,144,0,0,0,0,35,291,175000,0,345000,215000
0,0,5,250,4,0,60,10000,53,24,1,0,0,0,41,1111,149000,1,135000,149000
0,0,3,130,2,0,0,0,63,72,0,0,0,0,8,218,120000,0,195000,215000
2,1,2,70,1,0,0,0,51,15,0,0,0,1,1,121,85000,0,640000,145000
2,1,2,145,2,0,0,0,0,12,0,0,0,0,1,577,220000,0,640000,179010
0,0,8,400,6,5000,20,76000,28,13,1,1,0,0,21,185,1100000,1,290000,381500
2,0,2,90,1,20,0,0,19,90,0,1,0,0,12,190,435000,0,420000,322500
2,0,2,100,2,0,0,0,3,27,0,0,0,0,61,1112,177000,0,110000,177000
0,0,5,220,3,0,0,7000,19,15,0,0,0,0,82,1113,490000,1,590000,490000
0,0,4,315,5,0,0,0,10,48,0,0,0,0,68,1114,640000,0,395000,640000
2,1,3,112,2,0,0,0,0,13,0,0,0,0,25,223,175000,0,120000,120000
0,4,3,350,1,220,0,0,60,10,0,1,0,0,28,813,450000,0,161000,155000
0,1,2,210,3,0,0,0,18,36,0,0,1,1,46,99,410000,0,750000,410000
2,0,2,90,1,0,0,0,46,29,0,0,0,0,19,418,130000,0,500000,190000
2,0,3,155,2,0,0,0,33,53,0,0,0,0,73,1115,45000,0,199000,134000
2,0,2,100,1,20,0,0,16,17,0,1,0,0,25,702,99000,0,120000,93000
2,0,4,165,3,0,0,0,108,35,0,0,0,0,53,266,230000,0,104000,90000
0,0,4,415,2,0,0,0,38,154,0,0,0,0,42,153,350000,0,209500,230000
0,0,3,330,3,330,0,200,62,4,0,1,0,0,4,133,550000,1,649000,590000
2,0,2,50,1,0,0,0,42,12,0,0,0,0,1,15,69000,0,640000,300000
2,0,3,180,2,0,15,0,15,57,1,0,0,0,50,1116,450000,0,982500,450000
2,0,3,155,2,0,0,0,18,59,0,0,0,0,38,282,310000,0,650000,780000
1,1,4,240,3,600,70,0,71,43,1,1,0,1,44,817,645000,0,550000,662500
0,0,9,159,2,0,0,0,50,2,0,0,0,0,22,1117,135000,0,475000,135000
1,2,8,350,0,0,0,0,22,118,0,0,1,0,12,157,1171362,0,420000,1290000
0,0,2,182,1,0,0,30651,38,148,0,0,0,0,35,529,235000,1,345000,372500
2,0,3,193,2,0,0,0,43,84,0,0,0,0,67,260,510000,0,189000,403500
2,0,2,78,1,0,0,0,13,14,0,0,0,0,39,455,190000,0,199900,297000
2,0,2,156,2,0,0,0,90,32,0,0,0,0,44,344,88000,0,550000,390000
0,0,6,330,3,500,0,5000,34,36,0,1,0,0,40,138,165000,1,432500,780000
0,0,2,191,2,0,0,0,36,60,0,0,0,0,21,73,160000,0,290000,230000
2,0,2,110,2,0,0,0,7,56,0,0,0,0,56,566,200000,0,385000,409500
2,0,4,68,1,0,0,0,4,11,0,0,0,0,25,223,48000,0,120000,120000
2,0,2,96,1,0,0,0,28,8,0,0,0,0,30,715,250000,0,980000,815000
2,0,2,89,2,0,0,0,35,24,0,0,0,0,60,965,220000,0,400000,395000
0,0,4,200,2,2000,0,0,78,16,0,1,0,0,54,1118,125000,0,85000,125000
2,0,2,100,1,0,0,0,64,10,0,0,0,0,28,34,85000,0,161000,142500
0,0,4,222,3,700,0,0,25,45,0,1,0,0,21,576,250000,0,290000,190000
0,0,3,130,2,0,0,0,55,43,0,0,0,0,55,1119,78000,0,165000,46500
0,1,6,600,6,4,0,0,27,51,0,1,1,1,73,1120,600000,0,199000,600000
1,1,7,600,7,10,0,0,83,48,0,1,1,0,44,920,1800000,0,550000,905000
0,0,2,75,1,800,30,800,79,24,1,1,0,0,13,757,230000,1,380000,160000
0,0,3,300,4,400,0,0,38,31,0,1,0,0,63,1121,450000,0,185000,450000
2,0,3,113,1,0,0,0,7,9,0,0,0,0,25,393,88000,0,120000,137000
0,0,2,180,2,770,0,0,33,30,0,1,0,0,36,56,165000,0,370000,198000
2,0,2,100,1,0,0,0,24,63,0,0,0,0,55,114,110000,0,165000,176000
0,0,4,200,3,0,0,1,67,22,0,0,0,0,41,830,215000,1,135000,169000
0,0,6,300,6,0,0,0,79,21,0,0,0,0,41,1122,110000,0,135000,90000
2,0,2,100,2,0,0,0,18,32,0,0,0,0,68,198,325000,0,395000,375000
2,0,2,60,1,0,0,0,82,28,0,0,0,0,13,126,248000,0,380000,695000
2,0,2,102,2,120,0,0,21,28,0,1,0,0,1,187,325000,0,640000,800000
7,1,2,60,1,0,0,0,57,25,0,0,0,0,28,1123,50000,0,161000,199000
0,1,3,144,0,1,0,0,61,10,0,1,0,0,17,1124,195000,0,550000,195000
2,0,2,125,2,125,0,1,17,17,0,1,0,0,11,217,490000,1,648500,686000
0,0,6,330,5,0,0,30000,63,89,0,0,0,0,8,218,900000,1,195000,215000
0,0,3,107,1,0,0,0,70,22,0,0,0,0,13,1125,90000,0,380000,74500
0,0,3,250,3,400,0,0,37,43,0,1,0,0,16,767,600000,0,200000,238550
1,1,2,150,2,0,0,0,19,165,0,0,0,1,35,229,230000,0,345000,435000
0,0,4,320,3,0,0,10644,31,29,0,0,0,0,16,1126,290000,1,200000,370000
2,0,4,197,2,0,0,0,55,44,0,0,0,0,25,342,125000,0,120000,73577
0,0,6,510,6,0,0,240000,18,18,0,0,0,0,30,159,650000,1,980000,950000
0,0,3,180,2,582,0,0,17,18,0,1,0,0,11,217,837000,0,648500,686000
0,0,3,335,4,4500,20,0,42,18,1,1,0,0,86,1127,985000,0,447000,985000
0,0,5,260,2,0,0,1,94,18,0,0,0,0,41,889,49900,1,135000,162500
0,0,4,410,4,1700,0,0,78,19,0,1,0,0,41,251,429000,0,135000,340000
2,0,3,130,2,0,0,0,67,72,0,0,0,0,80,589,120000,0,139500,110000
0,1,4,305,4,90,0,0,82,168,0,1,0,0,43,1128,210000,0,230000,210000
2,1,2,120,2,0,10,0,72,28,1,0,0,0,24,106,188000,0,190000,177500
0,1,3,250,2,280,0,0,49,32,0,1,0,0,94,1129,390000,0,430000,390000
2,5,2,63,1,0,0,0,29,10,0,0,0,1,27,226,1575000,0,770000,1275000
0,1,5,400,2,0,0,0,70,18,0,0,0,1,41,189,148000,0,135000,134000
0,0,2,75,1,200,30,0,51,236,1,1,0,0,12,1130,189000,0,420000,154000
0,0,5,300,2,0,0,1,25,19,0,0,0,0,47,1131,249000,1,104000,249000
2,0,3,94,1,0,0,0,73,80,0,0,0,0,8,295,40000,0,195000,210000
2,0,3,125,2,0,0,0,15,8,0,0,0,0,27,1132,145000,0,770000,145000
2,0,2,140,2,0,0,0,9,104,0,0,0,0,62,156,405000,0,447500,405000
2,0,2,185,2,0,0,0,55,35,0,0,0,0,19,42,700000,0,500000,630000
0,0,6,458,5,1000,0,25000,55,34,0,1,0,0,58,1133,1500000,1,220000,110000
1,1,3,290,2,0,0,0,47,29,0,0,0,1,19,418,235000,0,500000,190000
1,5,2,125,3,150,0,0,54,52,0,1,1,0,40,900,380000,0,432500,389500
0,1,8,250,4,250,0,0,13,40,0,1,0,1,46,79,715000,0,750000,1190000
2,0,4,135,1,0,0,0,63,123,0,0,0,0,42,66,135000,0,209500,140000
0,0,7,700,6,3000,0,0,43,2,0,1,0,0,4,1134,13000000,0,649000,1400000
0,0,4,206,2,80,0,680,48,24,0,1,0,0,73,1135,85000,1,199000,130000
2,0,2,69,1,0,0,0,4,1,0,0,0,0,92,1136,365000,0,489500,555000
2,0,4,165,3,0,0,0,22,21,0,0,0,0,30,1023,385000,0,980000,385000
0,0,3,94,1,0,0,0,42,23,0,0,0,0,39,62,58000,0,199900,82000
0,0,7,465,10,3500,0,50000,58,42,0,1,0,0,40,302,3800000,1,432500,890000
2,1,2,70,2,0,0,0,50,139,0,0,0,0,62,333,490000,0,447500,490000
0,0,3,250,3,0,0,0,20,36,0,0,0,0,1,476,1950000,0,640000,1050000
0,0,4,210,4,0,50,0,70,18,1,0,0,0,41,189,160000,0,135000,134000
0,0,3,150,3,0,0,1,73,77,0,0,0,0,80,399,290000,1,139500,160000
0,0,2,95,2,0,0,0,53,143,0,0,0,0,35,255,168000,0,345000,480000
0,0,6,240,4,1362,0,0,45,75,0,1,0,0,51,91,570000,0,141500,280000
2,0,3,155,2,0,0,0,15,10,0,0,0,0,92,880,546000,0,489500,484000
0,0,6,300,2,0,0,1,29,18,0,0,0,0,15,24,395000,1,200000,107500
0,4,2,179,1,0,0,0,30,1,0,0,0,0,30,562,192000,0,980000,1040000
0,0,2,133,2,300,40,2430,86,19,1,1,0,0,41,281,78000,1,135000,180000
2,0,2,90,1,0,0,0,64,10,0,0,0,0,28,34,95000,0,161000,142500
0,0,2,107,1,1600,0,0,21,9,0,1,0,0,57,1137,139000,0,245000,139000
0,0,3,105,1,0,0,1000,37,43,0,0,0,0,21,44,110000,1,290000,220000
0,0,4,300,4,1400,0,1,17,21,0,1,0,0,11,217,1300000,1,648500,686000
0,0,5,380,4,0,0,980,29,20,0,0,0,0,15,24,265000,1,200000,107500
0,1,2,140,1,2,0,0,49,18,0,1,0,1,73,1138,115000,0,199000,127500
0,0,2,140,2,0,0,1200,69,17,0,0,0,0,23,29,120000,1,181500,109500
2,0,3,96,2,0,0,0,4,12,0,0,0,0,25,223,64000,0,120000,120000
0,0,2,535,1,0,0,0,4,12,0,0,0,0,25,223,84000,0,120000,120000
0,0,3,175,2,1000,70,2000,64,12,1,1,0,0,58,1139,110000,1,220000,110000
0,0,3,130,2,0,0,8000,33,152,0,0,0,0,35,529,330000,1,345000,372500
0,0,3,184,2,0,0,17078,82,14,0,0,0,0,55,597,245000,1,165000,310000
0,2,4,160,2,300,0,0,3,47,0,1,0,0,52,452,640000,0,390000,559000
0,0,6,190,3,200,0,2800,49,33,0,1,0,0,73,1140,85000,1,199000,85000
0,1,4,337,4,0,0,0,63,36,0,0,0,1,19,122,790000,0,500000,276000
2,0,3,132,1,0,0,0,41,75,0,0,0,0,51,169,125000,0,141500,110000
0,0,2,120,2,300,0,1800,49,132,0,1,0,0,62,333,320000,1,447500,490000
1,1,4,480,3,3,0,0,61,46,0,1,1,1,58,299,490000,0,220000,245000
0,0,2,340,2,0,0,0,55,43,0,0,0,0,25,342,85000,0,120000,73577
0,2,3,120,3,0,0,0,17,140,0,0,0,0,39,479,180000,0,199900,175000
2,0,2,78,1,0,0,0,8,21,0,0,0,0,22,111,157500,0,475000,251928
0,0,6,600,4,1000,0,0,10,33,0,1,0,0,21,682,650000,0,290000,550000
2,0,2,120,1,0,0,0,7,7,0,0,0,0,25,393,40000,0,120000,137000
0,0,4,620,4,4500,0,0,17,43,0,1,0,0,52,1141,1150000,0,390000,670000
2,0,2,70,1,0,0,0,70,41,0,0,0,0,53,1142,48000,0,104000,48000
0,0,3,70,1,0,0,0,23,165,0,0,0,0,35,375,280000,0,345000,365000
0,0,3,215,2,0,0,90000,36,57,0,0,0,0,21,73,490000,1,290000,230000
0,0,2,240,3,300,0,0,37,8,0,1,0,0,4,113,790000,0,649000,1375000
0,0,4,212,5,0,0,0,82,28,0,0,0,0,13,126,890000,0,380000,695000
0,0,4,320,5,0,0,0,15,14,0,0,0,0,61,1143,275000,0,110000,260000
1,1,9,341,6,10,0,0,24,29,0,1,1,0,36,80,1700000,0,370000,1620000
2,0,2,210,3,0,0,0,6,30,0,0,0,0,30,39,3100000,0,980000,1425000
0,0,3,160,4,360,0,0,33,36,0,1,0,0,1,72,1300000,0,640000,2500000
1,1,4,200,3,10,0,0,51,15,0,1,0,1,1,121,290000,0,640000,145000
0,0,6,190,4,1000,12,9600,72,29,1,1,0,0,14,774,220000,1,320000,342500
0,0,5,320,4,1500,0,3000,46,22,0,1,0,0,19,407,420000,1,500000,420000
2,1,2,100,1,0,0,0,39,9,0,0,1,0,19,137,495000,0,500000,495000
1,1,2,200,2,0,0,0,63,72,0,0,0,0,8,218,2427511,0,195000,215000
0,0,3,150,3,400,60,9800,13,99,1,1,0,0,12,1144,1200000,1,420000,1200000
2,1,2,65,1,0,0,0,38,76,0,0,0,0,31,43,169000,0,237500,260000
7,4,4,359,1,70,0,0,65,178,0,1,0,0,43,1145,220000,0,230000,159000
0,0,4,206,3,1240,30,1830,62,50,1,1,0,0,73,1146,485000,1,199000,139000
2,0,2,120,1,0,0,0,62,124,0,0,0,0,42,66,95000,0,209500,140000
0,0,6,250,3,0,0,0,33,43,0,0,0,0,8,413,70000,0,195000,97000
0,0,4,250,4,0,0,0,22,28,0,0,0,0,8,437,235000,0,195000,106500
0,0,3,191,3,0,15,30000,93,16,1,0,0,0,41,889,150000,1,135000,162500
0,0,6,851,10,0,0,1,39,9,0,0,0,0,4,852,1960000,1,649000,1275000
2,0,2,92,2,0,0,0,82,28,0,0,0,0,13,126,410000,0,380000,695000
0,5,2,88,1,2,0,0,63,169,0,1,0,0,43,569,141757,0,230000,181264
0,1,2,88,2,0,0,0,73,80,0,0,0,0,8,295,460390,0,195000,210000
2,0,3,95,1,0,0,0,57,24,0,0,0,0,21,598,140000,0,290000,194000
0,0,3,90,1,0,0,2300,31,9,0,0,0,0,61,1147,40000,1,110000,40000
2,2,3,165,2,0,0,0,34,42,0,0,0,1,84,1148,380000,0,370000,325000
0,0,7,750,7,0,0,17000,68,50,0,0,0,0,63,1149,1000000,1,185000,649000
0,0,3,924,9,0,0,10000,72,35,0,0,0,0,24,1150,2400000,1,190000,287500
0,0,4,558,3,0,0,1,62,123,0,0,0,0,42,66,315000,1,209500,140000
0,0,4,200,2,0,0,0,28,19,0,0,0,0,4,1151,395000,0,649000,307500
0,1,3,200,3,0,0,0,68,33,0,0,0,0,19,118,680000,0,500000,432500
0,0,7,500,4,5000,50,0,41,56,1,1,0,0,77,290,625000,0,267000,329500
2,0,4,211,2,0,0,0,37,48,0,0,0,0,84,831,630000,0,370000,400934
2,1,2,60,1,0,0,0,62,26,0,0,0,1,15,1152,169000,0,200000,164000
2,1,2,115,2,0,0,0,28,34,0,0,0,1,16,823,259000,0,200000,254000
2,0,2,100,2,0,0,0,34,35,0,0,0,0,1,72,750000,0,640000,2500000
0,0,4,240,4,0,0,7000,39,71,0,0,0,0,31,43,345000,1,237500,260000
0,0,3,116,2,0,0,0,24,52,0,0,0,0,56,116,400000,0,385000,425000
2,0,2,100,2,0,0,0,5,30,0,0,0,0,30,39,395000,0,980000,1425000
0,0,8,417,3,500,0,0,38,3,0,1,0,0,17,475,450000,0,550000,633500
2,1,3,190,2,0,0,0,82,29,0,0,0,1,13,406,380000,0,380000,350000
0,0,4,200,4,0,0,0,82,28,0,0,0,0,13,126,415000,0,380000,695000
0,1,5,180,3,60,12,0,8,291,1,1,0,0,12,269,298000,0,420000,430000
0,0,3,264,2,0,0,0,36,38,0,0,0,0,21,543,150000,0,290000,217500
0,0,2,200,2,0,0,0,79,27,0,0,0,0,13,842,550000,0,380000,325000
0,0,5,441,5,0,0,0,12,16,0,0,0,0,57,1153,1350000,0,245000,1350000
2,0,3,160,2,30,0,0,53,38,0,1,0,0,19,690,330000,0,500000,475000
0,0,2,120,0,400,0,0,40,36,0,1,0,0,61,586,75000,0,110000,117500
0,0,2,150,1,0,0,0,36,11,0,0,0,0,15,686,125000,0,200000,125000
0,0,2,90,2,800,0,0,37,32,0,1,0,0,21,44,150000,0,290000,220000
0,0,4,500,3,0,0,1700,16,20,0,0,0,0,61,1154,350000,1,110000,325000
0,0,2,160,1,0,0,0,49,75,0,0,0,0,8,440,90000,0,195000,90000
2,0,3,109,1,0,0,0,46,11,0,0,0,0,25,591,80000,0,120000,182500
0,0,2,140,2,770,20,0,49,3,1,1,0,0,36,718,195000,0,370000,465000
0,0,3,122,3,0,0,0,55,30,0,0,0,0,21,363,290000,0,290000,200000
0,0,4,230,4,3000,0,0,28,33,0,1,0,0,1,303,620000,0,640000,1100000
0,0,3,240,2,0,0,0,22,40,0,0,0,0,30,1003,539000,0,980000,1145000
2,0,2,75,1,0,0,0,67,33,0,0,0,0,61,1155,35000,0,110000,57000
0,0,5,600,8,4000,190,260000,57,10,1,1,0,0,45,1156,900000,1,215000,500000
0,0,3,150,3,0,0,4400,24,164,0,0,0,0,35,375,440000,1,345000,365000
2,0,3,153,2,0,0,0,18,24,0,0,0,0,88,1157,320000,0,460000,293000
0,0,6,150,2,30,0,0,55,44,0,1,0,0,25,342,70000,0,120000,73577
0,0,2,107,1,0,0,0,98,32,0,0,0,0,44,637,340000,0,550000,582000
0,0,4,200,3,3000,0,0,46,49,0,1,0,0,40,138,870000,0,432500,780000
0,1,3,236,1,700,0,0,42,42,0,1,0,0,40,618,180000,0,432500,360000
0,0,4,300,4,2500,20,2500,32,41,1,1,0,0,21,301,1360000,1,290000,550000
0,0,5,200,1,0,0,0,58,48,0,0,0,0,73,949,36000,0,199000,250000
2,0,2,80,1,0,0,0,34,15,0,0,0,0,1,497,45000,0,640000,110000
2,0,3,121,2,0,0,0,71,64,0,0,0,0,80,713,130000,0,139500,80000
0,0,6,700,4,0,0,1,16,17,0,0,0,0,25,702,99000,1,120000,93000
2,0,2,130,2,0,0,0,47,1,0,0,0,0,4,109,1190000,0,649000,650000
2,0,3,120,1,0,0,0,5,31,0,0,0,0,30,39,660000,0,980000,1425000
2,0,3,79,2,0,0,0,24,55,0,0,0,0,56,116,250000,0,385000,425000
0,0,3,85,2,0,0,4000,93,155,0,0,0,0,43,95,500000,1,230000,260000
0,0,5,200,1,0,0,1,40,11,0,0,0,0,1,272,75000,1,640000,160000
0,3,8,200,3,700,0,0,38,16,0,1,0,1,39,729,90000,0,199900,210000
0,1,11,600,8,3,0,0,24,26,0,1,1,0,1,1,3500000,0,640000,880000
0,0,2,334,2,0,0,0,18,4,0,0,0,0,10,1158,189000,0,259000,189000
0,0,4,250,3,0,0,0,85,31,0,0,0,0,13,14,2000000,0,380000,645000
0,0,2,160,2,0,0,1950,41,17,0,0,0,0,16,1159,320000,1,200000,80000
0,0,4,350,4,900,0,0,60,8,0,1,0,0,28,813,290000,0,161000,155000
2,0,3,190,2,0,0,0,9,106,0,0,0,0,62,156,980000,0,447500,405000
0,0,2,120,2,0,0,0,41,40,0,0,0,0,58,626,210000,0,220000,297000
2,1,4,220,2,0,0,0,55,34,0,0,0,0,19,42,2928595,0,500000,630000
1,4,8,480,10,5,0,0,35,31,0,1,1,0,1,548,1884366,0,640000,795000
2,0,3,110,1,0,0,0,91,28,0,0,0,0,41,371,95000,0,135000,119000
2,0,2,145,2,0,0,0,76,22,0,0,0,0,13,757,350000,0,380000,160000
0,0,6,600,2,0,35,10000,46,9,1,0,0,0,1,448,190000,1,640000,140000
0,1,2,120,2,0,0,0,23,3,0,0,0,1,11,1160,306719,0,648500,309000
2,0,5,170,2,50,0,0,53,4,0,1,0,0,4,305,299000,0,649000,782500
2,0,2,70,2,0,10,0,46,137,1,0,0,0,12,13,145000,0,420000,365000
0,0,2,150,1,470,0,470,64,10,0,1,0,0,28,34,150000,1,161000,142500
0,1,2,238,2,0,145,0,30,15,1,0,0,0,25,398,200000,0,120000,126000
0,0,3,190,2,0,0,0,24,24,0,0,0,0,68,1161,388000,0,395000,388000
0,0,13,1000,0,0,0,4500,41,35,0,0,0,0,58,149,175000,1,220000,130000
2,0,3,120,2,0,0,0,31,155,0,0,0,0,35,529,390000,0,345000,372500
0,0,9,870,10,0,0,10000,11,21,0,0,0,0,32,46,2300000,1,584500,770000
0,0,2,144,2,0,0,500,40,57,0,0,0,0,63,1162,75000,1,185000,75000
2,0,2,100,1,0,0,0,55,44,0,0,0,0,25,342,55000,0,120000,73577
0,0,7,466,6,1500,0,1500,75,52,0,1,0,0,65,531,1620000,1,499500,1620000
0,4,2,129,1,400,0,0,54,5,0,1,0,1,71,493,60000,0,149900,159500
1,1,4,336,5,0,0,0,42,25,0,0,0,0,59,397,510000,0,210000,345780
2,1,2,90,1,0,0,0,89,29,0,0,0,1,41,911,125000,0,135000,90000
2,0,2,84,1,0,0,0,23,8,0,0,0,0,15,17,295000,0,200000,300000
2,1,2,60,1,85,0,0,25,83,0,1,0,0,12,127,189000,0,420000,360000
2,0,5,160,2,0,0,0,43,59,0,0,0,0,46,1163,97000,0,750000,97000
2,0,2,180,2,0,100,0,37,34,1,0,0,0,28,147,990000,0,161000,749500
0,0,9,250,5,1200,120,0,67,54,1,1,0,0,87,1092,690000,0,97500,495000
0,0,3,274,2,400,0,0,14,35,0,1,0,0,57,544,640000,0,245000,570000
0,0,4,200,2,0,0,6000,84,57,0,0,0,0,53,234,159000,1,104000,152000
2,0,3,390,3,0,0,0,46,49,0,0,0,0,40,138,1690000,0,432500,780000
0,0,5,410,5,4150,33,0,47,31,1,1,0,0,23,629,950000,0,181500,450000
0,0,8,600,6,2000,500,1000,83,28,1,1,0,0,13,126,2600000,1,380000,695000
0,0,3,200,3,280,0,0,10,48,0,1,0,0,68,1114,750000,0,395000,640000
0,0,3,110,1,600,0,0,44,6,0,1,0,0,45,1164,115000,0,215000,83000
0,0,8,572,5,0,0,0,12,42,0,0,0,0,46,79,15000000,0,750000,1190000
0,4,4,400,2,2,4,0,58,42,1,1,0,0,58,952,150000,0,220000,160000
0,1,5,600,7,0,0,0,24,35,0,0,0,1,45,81,760000,0,215000,230000
0,0,2,116,1,0,0,0,46,11,0,0,0,0,7,1165,60000,0,357500,60000
2,0,3,170,2,0,0,0,40,5,0,0,0,0,4,677,4000000,0,649000,320000
2,0,4,190,4,0,0,0,24,40,0,0,0,0,1,507,1190000,0,640000,570000
0,1,2,100,1,0,0,0,27,8,0,0,0,0,15,1166,125000,0,200000,247500
1,1,5,177,4,550,0,0,13,57,0,1,1,0,77,938,440000,0,267000,240000
2,1,2,85,1,0,0,0,58,156,0,0,1,0,43,1035,145000,0,230000,480000
0,0,4,110,2,200,20,0,47,17,1,1,0,0,1,1167,260000,0,640000,172500
2,1,2,70,1,0,0,0,10,5,0,0,0,0,25,667,110000,0,120000,130000
0,0,5,318,5,700,0,0,60,14,0,1,0,0,40,1168,260000,0,432500,280000
0,0,6,460,5,0,0,20000,43,31,0,0,0,0,21,94,795000,1,290000,399000
0,0,5,230,2,45,6,1,51,18,1,1,0,0,40,402,165000,1,432500,420000
0,0,3,488,3,0,0,1,53,39,0,0,0,0,58,201,825000,1,220000,320000
2,0,3,150,2,0,0,0,36,55,0,0,0,0,21,73,359000,0,290000,230000
0,0,3,173,3,0,0,0,118,14,0,0,0,0,66,178,175000,0,100000,90000
2,0,2,110,2,0,0,0,85,31,0,0,0,0,13,14,620000,0,380000,645000
2,0,4,150,2,0,22,0,7,30,1,0,0,0,30,39,620000,0,980000,1425000
0,0,4,189,3,0,0,2000,48,41,0,0,0,0,61,1169,130000,1,110000,58000
2,2,3,144,2,0,0,0,9,54,0,0,0,1,56,566,325000,0,385000,409500
0,3,2,97,1,0,0,0,63,168,0,0,0,0,43,569,124000,0,230000,181264
0,1,3,300,2,770,10,0,22,51,1,1,0,1,21,362,179000,0,290000,179000
7,1,3,165,2,0,0,0,43,16,0,0,0,0,65,1170,149000,0,499500,314000
0,4,2,120,1,0,0,0,67,72,0,0,0,1,80,399,98000,0,139500,160000
2,0,2,80,1,0,0,0,38,49,0,0,0,0,55,809,189000,0,165000,160000
0,0,10,570,6,5000,0,0,46,44,0,1,0,0,40,138,2210000,0,432500,780000
0,0,5,180,2,2400,40,0,36,55,1,1,0,0,73,1115,134000,0,199000,134000
2,0,2,90,2,0,0,0,4,11,0,0,0,0,25,223,63000,0,120000,120000
2,0,3,133,2,0,0,0,81,30,0,0,0,0,13,659,849000,0,380000,475000
2,0,3,130,2,0,10,0,8,60,1,0,0,0,56,566,690000,0,385000,409500
0,0,6,309,1,0,0,0,46,68,0,0,0,0,73,1171,55000,0,199000,125000
0,0,3,70,1,0,70,3850,96,158,1,0,0,0,43,451,125000,1,230000,200000
0,0,8,415,8,4500,0,28904,31,33,0,1,0,0,52,164,950000,1,390000,250000
0,5,3,489,3,0,0,0,40,31,0,0,1,1,63,1172,780000,0,185000,535000
0,0,2,290,2,0,0,0,39,10,0,0,0,0,99,1173,180000,0,149000,180000
0,0,4,260,3,0,0,10000,31,26,0,0,0,0,52,632,780000,1,390000,357500
0,0,4,210,4,0,0,0,50,67,0,0,0,0,14,204,300000,0,320000,289000
0,0,5,320,4,4000,0,0,22,51,0,1,0,0,21,362,550000,0,290000,179000
2,0,3,150,3,0,40,0,90,12,1,0,0,0,41,327,45000,0,135000,58500
2,0,7,280,3,0,0,0,18,17,0,0,0,0,25,261,220000,0,120000,129000
2,0,2,50,1,0,0,0,80,29,0,0,0,0,13,659,105000,0,380000,475000
0,0,4,251,2,0,0,0,23,31,0,0,0,0,21,154,95000,0,290000,88500
0,0,2,86,2,0,0,0,5,29,0,0,0,0,30,39,368000,0,980000,1425000
0,0,2,198,1,0,0,1,50,34,0,0,0,0,73,1140,350000,1,199000,85000
0,4,6,640,2,200,0,0,75,73,0,1,0,0,80,589,760000,0,139500,110000
2,2,3,222,4,330,0,0,25,40,0,1,0,0,1,507,1280000,0,640000,570000
0,0,3,220,3,0,0,0,59,41,0,0,0,0,55,335,55000,0,165000,51500
2,0,3,155,3,0,0,0,17,13,0,0,0,0,11,1174,600000,0,648500,1200000
0,0,2,150,2,50,0,0,60,12,0,1,0,0,28,813,79000,0,161000,155000
0,0,2,88,1,0,0,0,21,8,0,0,0,0,57,1175,49000,0,245000,49000
2,0,6,700,8,0,0,0,7,44,0,0,0,0,50,145,5700000,0,982500,1050000
0,4,2,170,1,15,0,0,88,159,0,1,0,0,43,708,63000,0,230000,235000
0,0,4,270,2,0,0,41000,54,17,0,0,0,0,59,130,457000,1,210000,250000
0,0,8,487,4,0,0,33700,55,35,0,0,0,0,19,42,1500000,1,500000,630000
2,0,3,145,1,200,0,0,26,3,0,1,0,0,11,324,650000,0,648500,890000
2,0,3,109,2,0,0,0,55,43,0,0,0,0,25,342,55000,0,120000,73577
1,1,5,600,5,0,0,0,28,15,0,0,1,1,48,1176,1580000,0,480000,1580000
1,5,2,71,1,0,0,0,65,32,0,0,0,0,79,1177,155000,0,490000,172500
2,1,2,130,2,0,0,0,57,170,0,0,0,0,43,186,89000,0,230000,270000
0,0,4,290,3,0,0,26000,37,43,0,0,0,0,21,44,198000,1,290000,220000
0,0,2,75,1,0,0,0,40,36,0,0,0,0,61,586,79000,0,110000,117500
2,0,2,220,2,0,0,0,14,33,0,0,0,0,88,1178,598000,0,460000,598000
